City,Area,Bedrooms,Price
Lucknow,521.0,2.0,48.15
Ahmedabad,357.0,2.0,60.16
Kolkata,1139.0,1.0,75.93
Jaipur,1675.0,4.0,83.96
Bangalore,692.0,4.0,97.23
Pune,484.0,3.0,86.67
Hyderabad,1325.0,,
Mumbai,1553.0,2.0,113.5
Lucknow,1027.0,2.0,59.0
Delhi,1060.0,1.0,83.72
Jaipur,1550.0,3.0,80.58
Hyderabad,952.0,2.0,75.13
Delhi,982.0,4.0,97.63
Lucknow,1410.0,2.0,69.83
Kolkata,1455.0,2.0,81.85
Kolkata,1210.0,4.0,80.58
Chennai,1893.0,2.0,93.24
Lucknow,1599.0,5.0,85.19
Lucknow,1159.0,3.0,58.49
Delhi,783.0,1.0,79.18
Hyderabad,1696.0,4.0,98.45
Ahmedabad,1710.0,4.0,90.41
Delhi,1260.0,2.0,86.5
Mumbai,1410.0,1.0,100.35
Kolkata,1580.0,1.0,66.39
Kolkata,1941.0,2.0,89.52
Chennai,1654.0,3.0,88.13
Mumbai,1478.0,2.0,107.67
Kolkata,1671.0,1.0,71.15
Delhi,1760.0,4.0,105.32
Mumbai,,5.0,
Delhi,1667.0,2.0,90.76
Ahmedabad,1029.0,1.0,48.69
Ahmedabad,1714.0,,
Kolkata,1032.0,3.0,81.62
Kolkata,896.0,3.0,73.1
Hyderabad,1248.0,,
Ahmedabad,763.0,2.0,62.38
Jaipur,1061.0,1.0,66.02
Jaipur,1451.0,2.0,60.95
Chennai,1411.0,,
Ahmedabad,1555.0,3.0,77.6
Delhi,1562.0,2.0,96.83
Delhi,1449.0,4.0,102.06
Bangalore,959.0,2.0,94.36
Mumbai,1669.0,2.0,104.74
Pune,1256.0,3.0,89.18
Jaipur,1396.0,2.0,68.44
Kolkata,1341.0,1.0,74.19
Chennai,1929.0,2.0,93.41
Pune,822.0,1.0,78.15
Lucknow,1162.0,2.0,70.48
Chennai,1512.0,3.0,95.03
Lucknow,,4.0,
Ahmedabad,1106.0,3.0,70.38
Lucknow,532.0,3.0,63.23
Lucknow,1185.0,4.0,63.12
Hyderabad,1444.0,3.0,83.94
Hyderabad,1517.0,2.0,84.02
Hyderabad,1232.0,3.0,91.13
Ahmedabad,1371.0,2.0,70.66
Pune,842.0,,
Chennai,1455.0,2.0,81.94
Chennai,1303.0,2.0,93.73
Kolkata,1366.0,2.0,83.53
Hyderabad,1212.0,3.0,86.33
Ahmedabad,1385.0,3.0,80.81
Kolkata,1553.0,3.0,83.24
Mumbai,1402.0,1.0,97.13
Kolkata,570.0,4.0,85.67
Pune,1410.0,1.0,84.8
Jaipur,1144.0,4.0,79.39
Lucknow,1016.0,3.0,58.96
Hyderabad,1839.0,1.0,84.83
Jaipur,926.0,2.0,68.8
Kolkata,972.0,2.0,78.67
Ahmedabad,403.0,4.0,76.9
Lucknow,1876.0,5.0,85.59
Chennai,1656.0,1.0,89.25
Delhi,1167.0,2.0,93.15
Lucknow,1545.0,1.0,61.38
Pune,409.0,2.0,70.89
Pune,1490.0,5.0,103.55
Kolkata,957.0,5.0,89.29
Mumbai,1969.0,2.0,115.26
Pune,1447.0,2.0,83.03
Pune,1352.0,3.0,83.66
Ahmedabad,971.0,2.0,57.93
Kolkata,974.0,4.0,91.17
Lucknow,1537.0,4.0,82.14
Mumbai,967.0,2.0,109.92
Jaipur,952.0,1.0,70.0
Delhi,1862.0,5.0,116.92
Hyderabad,1415.0,3.0,91.27
Chennai,861.0,2.0,76.55
Pune,1520.0,2.0,84.15
Kolkata,1188.0,1.0,72.1
Hyderabad,593.0,2.0,79.14
Chennai,1100.0,1.0,71.07
Chennai,880.0,3.0,78.49
Jaipur,1402.0,,
Jaipur,1037.0,3.0,65.37
Jaipur,1336.0,2.0,60.31
Bangalore,1566.0,1.0,90.01
Bangalore,2244.0,,
Chennai,,2.0,
Jaipur,1389.0,4.0,72.82
Ahmedabad,1278.0,3.0,69.68
Pune,1061.0,2.0,83.15
Hyderabad,642.0,2.0,73.81
Hyderabad,385.0,3.0,74.0
Bangalore,962.0,1.0,82.81
Chennai,1954.0,,
Kolkata,1941.0,3.0,89.61
Lucknow,1328.0,4.0,70.11
Lucknow,,5.0,
Bangalore,1058.0,2.0,97.08
Kolkata,1287.0,3.0,78.49
Bangalore,989.0,2.0,83.68
Lucknow,988.0,3.0,64.52
Kolkata,1545.0,1.0,77.76
Jaipur,1057.0,4.0,75.62
Chennai,1496.0,5.0,110.99
Hyderabad,1241.0,3.0,86.4
Ahmedabad,1867.0,2.0,77.71
Mumbai,1520.0,3.0,113.05
Chennai,1397.0,3.0,89.95
Jaipur,727.0,3.0,68.17
Lucknow,1103.0,2.0,53.81
Jaipur,1279.0,2.0,66.03
Bangalore,1321.0,3.0,97.03
Kolkata,1565.0,1.0,78.43
Hyderabad,1382.0,3.0,93.54
Pune,886.0,2.0,82.1
Bangalore,1536.0,4.0,102.61
Chennai,1115.0,4.0,83.87
Bangalore,1040.0,2.0,99.23
Chennai,858.0,1.0,71.67
Pune,1159.0,3.0,93.17
Delhi,1077.0,2.0,87.52
Hyderabad,1764.0,1.0,86.69
Ahmedabad,1192.0,3.0,66.81
Ahmedabad,1512.0,5.0,82.54
Mumbai,578.0,1.0,86.67
Jaipur,1597.0,2.0,81.86
Delhi,1556.0,3.0,90.5
Ahmedabad,717.0,3.0,67.63
Bangalore,951.0,1.0,82.6
Jaipur,1034.0,3.0,74.97
Delhi,1218.0,1.0,93.65
Kolkata,1018.0,4.0,89.99
Kolkata,1202.0,3.0,81.63
Jaipur,1561.0,2.0,62.37
Chennai,1076.0,4.0,94.81
Chennai,1418.0,3.0,90.96
Bangalore,1370.0,3.0,100.25
Delhi,116.0,2.0,77.45
Delhi,976.0,3.0,92.03
Jaipur,1694.0,1.0,75.33
Lucknow,942.0,4.0,61.2
Kolkata,871.0,3.0,82.07
Delhi,1714.0,4.0,104.14
Jaipur,1361.0,2.0,71.03
Pune,1882.0,1.0,80.18
Mumbai,1114.0,3.0,100.6
Pune,1780.0,1.0,83.79
Hyderabad,944.0,2.0,79.77
Bangalore,272.0,4.0,96.17
Delhi,1569.0,1.0,88.59
Hyderabad,1529.0,2.0,90.55
Ahmedabad,1569.0,4.0,85.49
Hyderabad,1217.0,1.0,73.49
Jaipur,1886.0,2.0,86.01
Delhi,1646.0,3.0,97.89
Mumbai,,4.0,
Jaipur,1348.0,3.0,71.06
Jaipur,761.0,4.0,72.06
Bangalore,1327.0,1.0,87.83
Bangalore,1443.0,,
Kolkata,2113.0,3.0,92.46
Kolkata,1406.0,3.0,86.9
Chennai,881.0,,
Lucknow,1486.0,3.0,68.86
Delhi,1803.0,4.0,111.84
Delhi,1983.0,3.0,102.26
Hyderabad,1257.0,4.0,89.26
Delhi,1220.0,3.0,91.45
Delhi,735.0,2.0,73.51
Lucknow,1058.0,2.0,59.38
Ahmedabad,1473.0,3.0,83.39
Kolkata,690.0,3.0,70.72
Kolkata,2119.0,4.0,100.47
Mumbai,1157.0,3.0,111.09
Delhi,1348.0,3.0,93.08
Lucknow,1436.0,4.0,75.51
Kolkata,1751.0,3.0,94.49
Lucknow,1406.0,2.0,57.03
Pune,872.0,3.0,89.26
Ahmedabad,1468.0,2.0,67.21
Delhi,1750.0,3.0,101.95
Mumbai,942.0,3.0,99.18
Hyderabad,1620.0,4.0,100.59
Kolkata,1401.0,3.0,82.1
Pune,1338.0,3.0,82.29
Lucknow,1044.0,2.0,59.33
Bangalore,1211.0,3.0,92.51
Jaipur,1475.0,4.0,84.93
Delhi,1130.0,2.0,93.63
Delhi,908.0,2.0,81.03
Pune,891.0,3.0,88.05
Lucknow,1412.0,1.0,61.13
Chennai,1495.0,,
Delhi,1272.0,2.0,87.32
Chennai,2026.0,3.0,92.87
Bangalore,619.0,3.0,88.66
Pune,1451.0,1.0,85.8
Lucknow,563.0,4.0,65.67
Lucknow,1258.0,3.0,71.85
Ahmedabad,1400.0,2.0,79.74
Jaipur,1229.0,4.0,78.3
Kolkata,519.0,3.0,70.16
Kolkata,1261.0,3.0,84.56
Hyderabad,1301.0,5.0,97.55
Mumbai,1658.0,1.0,99.61
Pune,729.0,3.0,88.0
Bangalore,1876.0,3.0,101.85
Lucknow,292.0,4.0,61.24
Jaipur,781.0,2.0,59.85
Chennai,1370.0,4.0,94.69
Pune,1424.0,3.0,92.47
Hyderabad,1904.0,1.0,83.52
Pune,1377.0,1.0,84.53
Hyderabad,1259.0,2.0,81.82
Lucknow,1477.0,3.0,66.52
Mumbai,363.0,2.0,93.88
Hyderabad,896.0,4.0,81.48
Lucknow,829.0,2.0,64.96
Lucknow,1680.0,1.0,53.74
Mumbai,1820.0,5.0,123.5
Kolkata,2045.0,2.0,86.75
Pune,1527.0,3.0,97.57
Delhi,1656.0,2.0,88.31
Delhi,1337.0,2.0,90.65
Chennai,1100.0,2.0,72.12
Chennai,868.0,4.0,91.59
Delhi,832.0,1.0,79.43
Bangalore,,3.0,
Delhi,1592.0,3.0,94.2
Chennai,1136.0,2.0,83.03
Jaipur,1010.0,4.0,75.31
Chennai,489.0,1.0,70.7
Bangalore,934.0,5.0,104.44
Pune,1185.0,4.0,94.21
Delhi,685.0,2.0,87.66
Mumbai,2363.0,2.0,117.4
Jaipur,763.0,1.0,58.98
Lucknow,1761.0,,
Bangalore,1251.0,3.0,96.21
Chennai,1073.0,4.0,98.82
Mumbai,1200.0,2.0,98.94
Hyderabad,1305.0,3.0,78.74
Kolkata,1390.0,3.0,78.67
Delhi,907.0,3.0,79.69
Kolkata,1523.0,2.0,84.61
Bangalore,1188.0,2.0,84.5
Hyderabad,767.0,1.0,76.43
Hyderabad,1128.0,2.0,76.62
Hyderabad,1867.0,2.0,79.1
Lucknow,1387.0,3.0,68.22
Bangalore,1301.0,1.0,96.33
Pune,1140.0,4.0,91.48
Kolkata,1172.0,2.0,87.9
Pune,1388.0,3.0,83.71
Mumbai,1193.0,3.0,108.15
Ahmedabad,1481.0,2.0,75.18
Jaipur,1429.0,2.0,73.49
Jaipur,822.0,2.0,67.74
Pune,1511.0,3.0,92.32
Ahmedabad,918.0,3.0,78.26
Ahmedabad,901.0,5.0,78.9
Delhi,1289.0,1.0,80.11
Mumbai,1403.0,4.0,112.82
Bangalore,1545.0,3.0,98.98
Ahmedabad,437.0,2.0,63.4
Chennai,1615.0,2.0,89.38
Jaipur,1465.0,2.0,69.04
Chennai,1009.0,,
Mumbai,1205.0,4.0,115.76
Ahmedabad,1379.0,2.0,74.58
Kolkata,95.0,2.0,60.4
Jaipur,799.0,2.0,55.78
Delhi,1764.0,2.0,97.1
Delhi,1059.0,4.0,97.18
Hyderabad,1265.0,2.0,73.02
Lucknow,1253.0,2.0,65.91
Ahmedabad,1585.0,4.0,84.22
Mumbai,1137.0,2.0,104.33
Jaipur,1171.0,1.0,60.49
Lucknow,1376.0,,
Mumbai,1638.0,,
Pune,1765.0,3.0,99.96
Ahmedabad,1172.0,3.0,76.2
Bangalore,1103.0,2.0,89.56
Bangalore,1241.0,1.0,94.79
Ahmedabad,1834.0,4.0,99.49
Hyderabad,1611.0,2.0,80.54
Hyderabad,1108.0,5.0,94.41
Bangalore,654.0,2.0,85.29
Kolkata,1742.0,4.0,93.17
Jaipur,1787.0,3.0,89.73
Bangalore,855.0,2.0,83.66
Kolkata,1121.0,2.0,75.75
Lucknow,1650.0,3.0,64.11
Kolkata,1454.0,3.0,89.56
Lucknow,502.0,3.0,54.91
Mumbai,848.0,2.0,94.01
Chennai,1532.0,3.0,90.69
Mumbai,1399.0,2.0,98.87
Bangalore,1566.0,1.0,92.07
Lucknow,1612.0,2.0,72.97
Bangalore,1396.0,2.0,101.26
Ahmedabad,1468.0,4.0,86.65
Jaipur,1072.0,2.0,66.88
Delhi,1345.0,2.0,91.29
Bangalore,1425.0,3.0,89.68
Jaipur,1982.0,2.0,66.82
Kolkata,970.0,4.0,86.83
Mumbai,1589.0,2.0,98.98
Kolkata,1253.0,4.0,81.15
Delhi,1597.0,2.0,89.07
Lucknow,1251.0,2.0,67.76
Ahmedabad,1770.0,3.0,73.39
Jaipur,1002.0,3.0,77.15
Ahmedabad,1356.0,3.0,71.89
Chennai,1475.0,2.0,79.94
Bangalore,1027.0,2.0,94.83
Lucknow,,3.0,
Chennai,1702.0,2.0,91.38
Pune,1273.0,1.0,72.64
Bangalore,1600.0,4.0,107.31
Kolkata,1030.0,3.0,71.91
Mumbai,861.0,4.0,100.99
Jaipur,1578.0,3.0,77.78
Delhi,,2.0,
Delhi,629.0,1.0,77.56
Kolkata,995.0,4.0,87.44
Hyderabad,1839.0,2.0,85.42
Delhi,1724.0,3.0,95.03
Jaipur,851.0,2.0,61.98
Kolkata,715.0,,
Lucknow,1136.0,3.0,64.87
Delhi,1716.0,3.0,95.71
Ahmedabad,1221.0,5.0,79.39
Kolkata,1225.0,2.0,83.04
Jaipur,1054.0,3.0,72.82
Ahmedabad,1191.0,1.0,70.16
Bangalore,1638.0,,
Bangalore,1334.0,4.0,109.55
Delhi,1219.0,2.0,80.6
Ahmedabad,1560.0,3.0,72.95
Mumbai,1328.0,5.0,116.78
Bangalore,1680.0,1.0,90.3
Mumbai,1027.0,2.0,103.34
Lucknow,1408.0,2.0,66.39
Kolkata,1655.0,2.0,73.66
Chennai,1921.0,1.0,83.8
Jaipur,862.0,2.0,69.69
Kolkata,1230.0,3.0,81.64
Jaipur,773.0,3.0,62.82
Ahmedabad,,4.0,
Lucknow,1307.0,2.0,62.26
Pune,489.0,,
Delhi,1467.0,1.0,94.57
Jaipur,1522.0,2.0,65.35
Jaipur,1269.0,4.0,75.45
Ahmedabad,963.0,5.0,89.8
Mumbai,1202.0,2.0,102.33
Kolkata,2146.0,2.0,98.02
Pune,1091.0,2.0,82.94
Hyderabad,984.0,2.0,81.76
Delhi,375.0,4.0,85.05
Chennai,1717.0,3.0,75.13
Hyderabad,803.0,4.0,86.07
Kolkata,1335.0,4.0,83.11
Delhi,2142.0,2.0,90.61
Jaipur,1447.0,1.0,66.71
Chennai,1443.0,2.0,84.06
Mumbai,1169.0,3.0,107.76
Pune,1425.0,3.0,83.03
Mumbai,1330.0,2.0,100.81
Lucknow,1516.0,1.0,67.59
Ahmedabad,333.0,2.0,55.28
Delhi,1451.0,2.0,84.69
Mumbai,1473.0,4.0,119.63
Hyderabad,2318.0,3.0,97.21
Ahmedabad,1298.0,3.0,76.15
Mumbai,1388.0,1.0,100.13
Bangalore,1458.0,4.0,99.49
Lucknow,1469.0,3.0,63.41
Kolkata,806.0,3.0,70.38
Pune,1627.0,1.0,90.53
Lucknow,933.0,4.0,61.5
Ahmedabad,1462.0,4.0,82.91
Bangalore,956.0,4.0,96.86
Delhi,1211.0,3.0,97.72
Hyderabad,1111.0,2.0,79.18
Pune,1200.0,,
Pune,1266.0,2.0,86.03
Lucknow,1448.0,,
Ahmedabad,1261.0,1.0,61.45
Delhi,1649.0,,
Jaipur,1086.0,4.0,80.53
Bangalore,1471.0,3.0,106.37
Jaipur,967.0,3.0,69.86
Hyderabad,2013.0,2.0,94.73
Delhi,1473.0,1.0,86.36
Delhi,,2.0,
Bangalore,1993.0,3.0,105.8
Chennai,1507.0,2.0,80.97
Jaipur,1022.0,2.0,62.67
Mumbai,1247.0,1.0,102.0
Pune,844.0,3.0,74.51
Chennai,844.0,2.0,76.35
Mumbai,1783.0,2.0,108.07
Ahmedabad,940.0,3.0,76.61
Bangalore,764.0,3.0,91.33
Ahmedabad,1554.0,2.0,77.36
Pune,1963.0,3.0,97.48
Kolkata,1762.0,2.0,76.06
Mumbai,2216.0,5.0,124.62
Chennai,2268.0,3.0,97.29
Mumbai,939.0,3.0,105.74
Mumbai,1175.0,2.0,99.64
Bangalore,671.0,3.0,88.21
Ahmedabad,834.0,4.0,79.2
Jaipur,1728.0,3.0,75.84
Kolkata,1410.0,3.0,85.66
Bangalore,1882.0,2.0,101.54
Hyderabad,953.0,2.0,84.56
Bangalore,1080.0,3.0,97.92
Pune,1537.0,2.0,90.35
Kolkata,1722.0,1.0,79.31
Delhi,646.0,2.0,81.89
Hyderabad,1203.0,1.0,69.16
Lucknow,1459.0,3.0,67.55
Bangalore,1613.0,3.0,94.88
Mumbai,1692.0,3.0,107.56
Jaipur,1270.0,3.0,70.37
Delhi,805.0,3.0,91.52
Bangalore,529.0,3.0,88.36
Bangalore,1227.0,1.0,83.04
Chennai,1184.0,4.0,89.68
Chennai,981.0,3.0,91.28
Delhi,,3.0,
Ahmedabad,840.0,2.0,68.86
Chennai,1035.0,1.0,78.12
Mumbai,1766.0,4.0,122.37
Hyderabad,990.0,5.0,89.07
Lucknow,1429.0,4.0,69.58
Kolkata,1296.0,4.0,83.03
Lucknow,1397.0,1.0,61.32
Lucknow,1652.0,1.0,61.69
Kolkata,1430.0,4.0,84.12
Chennai,745.0,1.0,66.93
Delhi,813.0,1.0,74.69
Kolkata,1417.0,4.0,86.44
Pune,932.0,3.0,82.6
Ahmedabad,1682.0,2.0,74.6
Hyderabad,1423.0,3.0,86.69
Jaipur,613.0,4.0,64.51
Chennai,2055.0,3.0,92.73
Ahmedabad,1153.0,3.0,79.22
Kolkata,1216.0,5.0,94.06
Pune,1469.0,3.0,87.67
Jaipur,,1.0,
Hyderabad,1684.0,2.0,90.36
Hyderabad,892.0,1.0,71.23
Chennai,1758.0,1.0,89.02
Kolkata,1572.0,2.0,84.97
Ahmedabad,990.0,2.0,70.73
Delhi,1400.0,,
Ahmedabad,1784.0,2.0,67.32
Ahmedabad,1508.0,2.0,66.76
Hyderabad,1358.0,2.0,74.22
Delhi,1548.0,2.0,94.31
Delhi,1582.0,1.0,84.06
Chennai,1097.0,2.0,80.01
Jaipur,1362.0,3.0,81.58
Bangalore,1639.0,,
Lucknow,1353.0,3.0,71.01
Lucknow,1013.0,3.0,63.65
Hyderabad,1412.0,1.0,67.62
Bangalore,1143.0,1.0,87.64
Jaipur,1532.0,2.0,64.72
Bangalore,1870.0,4.0,98.17
Chennai,1570.0,5.0,89.99
Ahmedabad,970.0,1.0,58.4
Hyderabad,1420.0,1.0,74.01
Delhi,268.0,2.0,76.6
Hyderabad,1260.0,2.0,69.74
Lucknow,1676.0,3.0,68.28
Jaipur,1460.0,5.0,86.68
Bangalore,1344.0,4.0,104.83
Jaipur,2151.0,3.0,75.5
Chennai,618.0,2.0,83.15
Hyderabad,707.0,2.0,67.47
Kolkata,1492.0,3.0,75.97
Hyderabad,1659.0,3.0,90.04
Delhi,1675.0,2.0,87.01
Hyderabad,1070.0,2.0,81.44
Pune,962.0,3.0,81.49
Chennai,903.0,3.0,86.54
Mumbai,1428.0,2.0,111.65
Chennai,906.0,3.0,88.17
Bangalore,1745.0,2.0,94.61
Mumbai,1291.0,2.0,99.85
Bangalore,1018.0,4.0,96.94
Bangalore,1020.0,3.0,97.16
Delhi,687.0,2.0,79.13
Delhi,982.0,3.0,84.94
Ahmedabad,1078.0,2.0,69.34
Lucknow,1463.0,1.0,64.96
Ahmedabad,1260.0,2.0,71.95
Ahmedabad,956.0,4.0,83.85
Lucknow,809.0,2.0,57.17
Kolkata,1205.0,3.0,81.55
Mumbai,478.0,2.0,95.7
Jaipur,1172.0,2.0,71.47
Ahmedabad,1746.0,4.0,86.24
Hyderabad,,2.0,
Hyderabad,1363.0,2.0,91.72
Bangalore,1315.0,1.0,95.57
Lucknow,745.0,1.0,55.34
Bangalore,2002.0,3.0,101.54
Pune,1136.0,3.0,86.16
Pune,1298.0,3.0,93.0
Jaipur,1037.0,3.0,66.24
Delhi,1755.0,2.0,90.91
Delhi,716.0,1.0,73.54
Lucknow,1820.0,4.0,78.65
Lucknow,1178.0,3.0,68.73
Ahmedabad,1086.0,1.0,67.57
Pune,1048.0,1.0,71.62
Ahmedabad,2023.0,3.0,80.29
Delhi,658.0,2.0,78.05
Mumbai,1086.0,4.0,107.45
Mumbai,783.0,2.0,98.21
Lucknow,574.0,5.0,67.55
Bangalore,1822.0,3.0,97.17
Delhi,1289.0,4.0,98.8
Mumbai,835.0,2.0,87.26
Delhi,1631.0,1.0,83.49
Chennai,1139.0,3.0,91.74
Hyderabad,1041.0,2.0,85.16
Pune,1530.0,4.0,100.27
Ahmedabad,1131.0,2.0,67.27
Delhi,914.0,3.0,92.5
Hyderabad,1578.0,4.0,104.28
Chennai,1243.0,2.0,84.14
Ahmedabad,1598.0,5.0,93.07
Delhi,1138.0,1.0,91.36
Lucknow,1707.0,3.0,75.24
Hyderabad,1305.0,3.0,82.37
Ahmedabad,1723.0,2.0,66.08
Delhi,1710.0,1.0,90.64
Hyderabad,1794.0,1.0,76.77
Chennai,1327.0,,
Delhi,1453.0,2.0,83.63
Delhi,1207.0,2.0,84.47
Delhi,940.0,2.0,88.37
Jaipur,2101.0,1.0,60.77
Lucknow,999.0,5.0,86.61
Chennai,1661.0,3.0,84.85
Ahmedabad,,1.0,
Jaipur,1372.0,3.0,72.39
Bangalore,1238.0,3.0,95.88
Jaipur,1241.0,2.0,63.19
Pune,1037.0,4.0,100.54
Pune,1337.0,3.0,87.4
Delhi,827.0,4.0,98.42
Jaipur,1598.0,3.0,70.88
Bangalore,1208.0,3.0,89.46
Jaipur,915.0,2.0,67.99
Lucknow,789.0,2.0,64.02
Lucknow,1247.0,3.0,68.01
Bangalore,1261.0,1.0,99.56
Jaipur,1092.0,2.0,64.81
Hyderabad,1500.0,2.0,84.18
Lucknow,1439.0,2.0,61.25
Lucknow,1322.0,2.0,60.81
Mumbai,929.0,2.0,105.19
Jaipur,1003.0,3.0,78.09
Lucknow,741.0,2.0,62.81
Chennai,1223.0,2.0,78.03
Jaipur,1524.0,2.0,68.17
Pune,815.0,3.0,77.06
Mumbai,1075.0,3.0,113.68
Lucknow,1278.0,2.0,69.46
Mumbai,1523.0,1.0,102.43
Pune,709.0,3.0,87.33
Bangalore,2187.0,4.0,114.97
Bangalore,1601.0,2.0,91.58
Jaipur,1060.0,3.0,65.3
Pune,871.0,2.0,81.75
Kolkata,1413.0,1.0,77.57
Kolkata,1488.0,3.0,84.5
Jaipur,903.0,1.0,61.05
Delhi,854.0,3.0,92.71
Mumbai,942.0,2.0,104.12
Mumbai,,3.0,
Bangalore,1330.0,2.0,82.14
Kolkata,2165.0,,
Ahmedabad,434.0,1.0,59.44
Lucknow,1031.0,2.0,49.77
Lucknow,1088.0,2.0,61.3
Lucknow,1494.0,2.0,69.46
Bangalore,1510.0,1.0,90.12
Pune,1220.0,3.0,92.6
Hyderabad,1904.0,3.0,89.38
Kolkata,853.0,2.0,75.0
Kolkata,1021.0,2.0,74.71
Ahmedabad,773.0,3.0,66.52
Mumbai,1241.0,4.0,106.42
Delhi,1167.0,1.0,73.91
Jaipur,1614.0,2.0,75.84
Mumbai,2041.0,3.0,117.35
Pune,1896.0,1.0,81.22
Jaipur,810.0,2.0,57.56
Kolkata,1321.0,3.0,83.3
Pune,1609.0,2.0,89.44
Jaipur,1567.0,1.0,62.82
Ahmedabad,2225.0,3.0,82.08
Ahmedabad,1212.0,2.0,69.85
Chennai,1331.0,3.0,87.91
Hyderabad,2196.0,,
Ahmedabad,1467.0,3.0,78.0
Kolkata,1061.0,3.0,68.34
Delhi,910.0,3.0,90.86
Lucknow,1383.0,4.0,77.64
Chennai,1726.0,2.0,85.41
Lucknow,1721.0,2.0,74.42
Hyderabad,951.0,4.0,83.87
Jaipur,1341.0,3.0,73.96
Bangalore,1119.0,2.0,86.23
Ahmedabad,1240.0,4.0,80.49
Delhi,,2.0,
Hyderabad,1280.0,3.0,79.64
Lucknow,1560.0,5.0,82.79
Chennai,1572.0,3.0,92.4
Ahmedabad,1055.0,3.0,72.38
Kolkata,1791.0,3.0,82.22
Ahmedabad,861.0,4.0,80.16
Chennai,794.0,5.0,94.36
Chennai,1108.0,1.0,85.77
Bangalore,909.0,1.0,78.36
Ahmedabad,1542.0,3.0,78.62
Ahmedabad,2325.0,5.0,106.73
Bangalore,1751.0,2.0,101.96
Pune,973.0,4.0,92.53
Pune,900.0,3.0,80.7
Jaipur,1690.0,2.0,75.85
Pune,826.0,3.0,82.91
Mumbai,906.0,2.0,96.9
Ahmedabad,1447.0,2.0,81.01
Delhi,1083.0,4.0,101.92
Ahmedabad,,2.0,
Mumbai,1167.0,4.0,110.31
Mumbai,1288.0,2.0,93.79
Lucknow,1649.0,,
Ahmedabad,1548.0,2.0,73.44
Hyderabad,1666.0,4.0,97.68
Mumbai,1555.0,1.0,87.1
Delhi,1583.0,3.0,90.58
Bangalore,1299.0,2.0,89.99
Jaipur,718.0,2.0,62.58
Lucknow,1257.0,2.0,62.31
Bangalore,1426.0,2.0,91.18
Lucknow,1329.0,1.0,58.87
Delhi,1467.0,3.0,102.59
Chennai,2124.0,2.0,92.31
Ahmedabad,1099.0,2.0,72.28
Kolkata,1138.0,1.0,71.27
Hyderabad,1783.0,1.0,79.77
Bangalore,1349.0,3.0,96.83
Ahmedabad,1481.0,2.0,72.99
Hyderabad,1063.0,2.0,84.55
Chennai,1007.0,3.0,90.98
Kolkata,817.0,2.0,77.77
Hyderabad,1368.0,2.0,82.49
Hyderabad,,3.0,
Bangalore,859.0,4.0,96.32
Pune,1564.0,3.0,98.36
Kolkata,1046.0,2.0,81.16
Ahmedabad,819.0,1.0,60.69
Chennai,778.0,2.0,73.69
Kolkata,1664.0,4.0,88.91
Delhi,1257.0,3.0,85.49
Pune,1140.0,1.0,76.02
Delhi,1368.0,1.0,76.3
Chennai,1330.0,2.0,78.32
Bangalore,1088.0,4.0,102.93
Bangalore,1166.0,3.0,93.6
Chennai,1592.0,4.0,89.87
Lucknow,1629.0,2.0,66.42
Chennai,964.0,4.0,90.11
Pune,1811.0,1.0,76.63
Mumbai,2103.0,2.0,113.26
Bangalore,1183.0,2.0,94.1
Jaipur,1173.0,5.0,73.77
Pune,940.0,2.0,91.1
Pune,1032.0,2.0,91.6
Pune,1429.0,3.0,98.37
Hyderabad,2226.0,4.0,95.72
Pune,1591.0,4.0,89.19
Bangalore,1167.0,2.0,86.28
Mumbai,1130.0,4.0,116.16
Mumbai,1034.0,3.0,105.41
Pune,,4.0,
Delhi,1202.0,4.0,99.95
Bangalore,1481.0,2.0,106.47
Bangalore,1205.0,2.0,101.18
Kolkata,2147.0,3.0,91.59
Ahmedabad,1086.0,4.0,81.66
Lucknow,1018.0,2.0,54.19
Lucknow,1107.0,2.0,55.44
Delhi,1469.0,3.0,103.38
Lucknow,1873.0,3.0,70.61
Kolkata,1470.0,4.0,94.24
Chennai,1582.0,3.0,84.46
Lucknow,1527.0,1.0,54.58
Bangalore,633.0,5.0,112.08
Chennai,1293.0,3.0,88.04
Lucknow,1173.0,3.0,66.14
Bangalore,1243.0,4.0,110.65
Bangalore,970.0,3.0,94.23
Pune,1647.0,2.0,87.96
Mumbai,1319.0,1.0,99.25
Delhi,1316.0,5.0,103.6
Kolkata,1241.0,1.0,72.46
Hyderabad,1048.0,2.0,86.9
Ahmedabad,587.0,4.0,82.08
Lucknow,1408.0,2.0,61.61
Lucknow,1345.0,2.0,58.99
Chennai,1513.0,2.0,74.39
Chennai,1328.0,5.0,95.57
Ahmedabad,868.0,3.0,67.49
Lucknow,982.0,2.0,66.21
Jaipur,1835.0,4.0,85.29
Kolkata,1427.0,2.0,83.34
Lucknow,1621.0,2.0,66.59
Mumbai,1667.0,2.0,103.8
Ahmedabad,906.0,3.0,66.65
Jaipur,1163.0,3.0,66.5
Kolkata,1572.0,1.0,74.02
Lucknow,973.0,3.0,64.89
Hyderabad,1136.0,2.0,84.36
Pune,1092.0,5.0,94.08
Mumbai,1004.0,2.0,98.55
Hyderabad,1247.0,3.0,90.53
Chennai,1105.0,3.0,84.89
Chennai,1140.0,3.0,88.63
Lucknow,1407.0,2.0,71.53
Chennai,1699.0,1.0,85.47
